"ID";"total distance";"cumulative distance";"straightness";"msd";"intensity use";"sinuosity";"tac";"start";"end";"time duration (days)";"julian_start";"julian_end"
"Ardahan_2014_spring";4220297,55844031;6421626,45169745;0,657200724798426;1558668213761,03;3,67946604270344;0,00846975044851788;1,44956581815127;"2014-04-10 00:00:00";"2014-04-29 23:00:00";19,9583333333333;100;119
"Armenia2_2015_fall";4693774,51201913;7031822,48861791;0,66750469307448;1675722508089,6;5,35038010423571;0,00791365492697365;1,84415911014578;"2015-08-31 00:00:00";"2015-10-11 21:00:00";41,875;243;284
"Armenia3_2015_fall";4838648,93923551;5278825,82371398;0,91661462242208;2067628229557,67;4,53556567661473;0,00283332790920295;2,09331010723475;"2015-09-20 00:00:00";"2015-10-09 21:00:00";19,875;263;282
"Arpacay_2012_fall";1305547,50670526;1827896,10428369;0,714235072576442;139588650170,679;3,50100252043378;0,00515112608601549;2,02347952923786;"2012-08-29 04:00:00";"2012-09-26 20:00:00";28,6666666666667;242;270
"Asparuh_2013_fall";1007719,99495895;1589166,48677764;0,634118579358106;117663771704,494;3,53168840802069;0,00806220614110668;1,36361663773315;"2013-09-04 05:00:00";"2013-09-10 22:00:00";6,70833333333333;247;253
"Batuecasa_2017_fall";2686258,02022694;3218783,08671407;0,834557019798819;725279258054,509;3,81875774630393;0,0097028964958775;1,490352659125;"2017-09-13 01:00:00";"2017-09-25 21:00:00";12,8333333333333;256;268
"Batuecasa_2018_fall";2727475,04287852;3207470,9424555;0,850350663127279;913906913628,444;3,77017215045123;0,00703000014083889;1,08171764328071;"2018-09-21 06:00:00";"2018-09-30 21:00:00";9,625;264;273
"Batuecasa_2018_spring";2660859,58343565;3357409,71661399;0,792533473132133;846391522974,123;3,7741316961126;0,0102951628241861;1,74140592106807;"2018-02-14 02:00:00";"2018-03-07 20:00:00";21,75;45;66
"Belgin_2018_fall";748554,832547232;897804,130857955;0,833761849404615;55601912874,4675;3,79417370827352;0,00988765842003782;1,85534577318013;"2018-09-14 02:00:00";"2018-09-17 23:00:00";3,875;257;260
"Berenice_2013_fall";801595,202867572;1476652,57675301;0,542846174846481;54114334698,3841;4,59485775482488;0,00764630289447892;1,59690050898338;"2013-08-30 00:00:00";"2013-09-12 17:00:00";13,7083333333333;242;255
"Blanka_2018_fall";4629044,31365729;7399639,62236558;0,625576994272249;3016923376672,95;3,76417196576627;0,0104578787027578;1,8023565491067;"2018-09-02 00:00:00";"2018-10-31 18:00:00";59,75;245;304
"Boris_2015_fall";4340233,17790345;5650123,66900638;0,76816604948166;2026951086623,11;3,62063768138757;0,00589241956411184;1,25444812337836;"2015-09-14 05:00:00";"2015-09-28 22:00:00";14,7083333333333;257;271
"Boris_2016_fall";4399277,66645614;5440475,37487565;0,808620086173386;1945645101524,84;3,88839209225163;0,0057655604456802;1,51454288751582;"2016-09-24 05:00:00";"2016-10-05 22:00:00";11,7083333333333;268;279
"Boris_2016_spring";4558259,25744398;5751413,18786749;0,792545954976692;2148467830503,01;3,61111635366745;0,0064333330729439;1,91881602356028;"2016-03-01 03:00:00";"2016-03-20 22:00:00";19,7916666666667;61;80
